date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:19:44	3541/3541	---MCZ	200	added ('OK')	application/javascript	etag:W/%226127d2c4-dd5%22	https://trax.acrothemes.com/bootstrap-v5/js/jquery.countdown.js	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/js/jquery.countdown.js	(from https://trax.acrothemes.com/bootstrap-v5/coming-soon.html)
17:19:44	344311/344311	---M--	200	added ('OK')	image/jpeg	etag:%226127d901-540f7%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-18.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-18.jpg	(from https://trax.acrothemes.com/bootstrap-v5/gallery.html)
17:19:45	141274/141274	---M--	200	added ('OK')	image/jpeg	etag:%226127d91e-227da%22	https://trax.acrothemes.com/bootstrap-v5/images/login-section.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/login-section.jpg	(from https://trax.acrothemes.com/bootstrap-v5/login.html)
17:19:45	68746/68746	---M--	200	added ('OK')	image/jpeg	etag:%226127d938-10c8a%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:45	131836/131836	---M--	200	added ('OK')	image/jpeg	etag:%226127d933-202fc%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:46	125064/125064	---M--	200	added ('OK')	image/jpeg	etag:%226127d938-1e888%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:46	462813/462813	---M--	200	added ('OK')	image/jpeg	etag:%226127d8bc-70fdd%22	https://trax.acrothemes.com/bootstrap-v5/images/coming-soon-bg.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/coming-soon-bg.jpg	(from https://trax.acrothemes.com/bootstrap-v5/coming-soon.html)
17:19:46	131844/131844	---M--	200	added ('OK')	image/jpeg	etag:%226127d937-20304%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:46	51103/51103	---M--	200	added ('OK')	image/jpeg	etag:%226127d934-c79f%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-11.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-11.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:47	81511/81511	---M--	200	added ('OK')	image/jpeg	etag:%226127d93b-13e67%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-6.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-6.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:47	80474/80474	---M--	200	added ('OK')	image/jpeg	etag:%226127d93c-13a5a%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-9.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-9.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:47	58920/58920	---M--	200	added ('OK')	image/jpeg	etag:%226127d93c-e628%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-8.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-8.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:47	56557/56557	---M--	200	added ('OK')	image/jpeg	etag:%226127d935-dced%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-12.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-12.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop.html)
17:19:48	70650/70650	---M--	200	added ('OK')	image/jpeg	etag:%226127d939-113fa%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop-detail.html)
17:19:48	71100/71100	---M--	200	added ('OK')	image/jpeg	etag:%226127d93c-115bc%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-7.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-7.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop-detail.html)
17:19:48	117135/117135	---M--	200	added ('OK')	image/jpeg	etag:%226127d934-1c98f%22	https://trax.acrothemes.com/bootstrap-v5/images/shop-10.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/shop-10.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop-detail.html)
17:19:48	13447/13447	---M--	200	added ('OK')	image/jpeg	etag:%226127d929-3487%22	https://trax.acrothemes.com/bootstrap-v5/images/profile4.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/profile4.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop-detail.html)
17:19:48	523735/523735	---M--	200	added ('OK')	image/jpeg	etag:%226127d92c-7fdd7%22	https://trax.acrothemes.com/bootstrap-v5/images/register-section.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/register-section.jpg	(from https://trax.acrothemes.com/bootstrap-v5/register.html)
17:19:48	14172/14172	---M--	200	added ('OK')	image/jpeg	etag:%226127d928-375c%22	https://trax.acrothemes.com/bootstrap-v5/images/profile3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/profile3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/shop-detail.html)
17:19:49	118996/118996	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b0-1d0d4%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry5.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry5.jpg	(from https://trax.acrothemes.com/bootstrap-v5/blog-1.html)
17:19:50	61962/61962	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b4-f20a%22	https://trax.acrothemes.com/bootstrap-v5/images/blogfull1.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blogfull1.jpg	(from https://trax.acrothemes.com/bootstrap-v5/blog-2.html)
17:19:50	87050/87050	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b5-1540a%22	https://trax.acrothemes.com/bootstrap-v5/images/blogfull2.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blogfull2.jpg	(from https://trax.acrothemes.com/bootstrap-v5/blog-2.html)
17:19:51	188454/188454	---M--	200	added ('OK')	image/jpeg	etag:%226127d8ad-2e026%22	https://trax.acrothemes.com/bootstrap-v5/images/blog-measonry3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blog-measonry3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/blog-1.html)
17:19:51	99759/99759	---M--	200	added ('OK')	image/jpeg	etag:%226127d8b5-185af%22	https://trax.acrothemes.com/bootstrap-v5/images/blogfull3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/blogfull3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/blog-2.html)
17:19:52	93145/93145	---M--	200	added ('OK')	image/jpeg	etag:%226127d8f7-16bd9%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-10.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-10.jpg	(from https://trax.acrothemes.com/bootstrap-v5/load-more.html)
17:19:52	43515/43515	---M--	200	added ('OK')	image/jpeg	etag:%226127d903-a9fb%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-3.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-3.jpg	(from https://trax.acrothemes.com/bootstrap-v5/load-more.html)
17:19:53	88439/88439	---M--	200	added ('OK')	image/jpeg	etag:%226127d8f9-15977%22	https://trax.acrothemes.com/bootstrap-v5/images/gallery-12.jpg	C:/My%20Web%20Sites/Thonghor/trax.acrothemes.com/bootstrap-v5/images/gallery-12.jpg	(from https://trax.acrothemes.com/bootstrap-v5/load-more.html)
